CustomerID (index),Prob_Churn,Rischio
5793,0.08,Basso
6640,0.08,Basso
444,0.08,Basso
5155,0.08,Basso
3348,0.08,Basso
368,0.08,Basso
6067,0.08,Basso
5137,0.08,Basso
4710,0.08,Basso
3818,0.08,Basso
6239,0.08,Basso
5620,0.08,Basso
476,0.08,Basso
4962,0.08,Basso
483,0.08,Basso
3502,0.08,Basso
3542,0.08,Basso
1433,0.08,Basso
1818,0.08,Basso
5457,0.08,Basso
4426,0.08,Basso
1200,0.08,Basso
4657,0.08,Basso
4659,0.08,Basso
90,0.08,Basso
1207,0.08,Basso
2901,0.08,Basso
1219,0.08,Basso
310,0.08,Basso
312,0.08,Basso
6129,0.08,Basso
4219,0.08,Basso
76,0.08,Basso
2349,0.08,Basso
3313,0.08,Basso
3320,0.08,Basso
5677,0.08,Basso
5669,0.08,Basso
5575,0.08,Basso
6578,0.08,Basso
6580,0.08,Basso
4829,0.08,Basso
5513,0.08,Basso
1453,0.08,Basso
4243,0.08,Basso
3509,0.08,Basso
389,0.08,Basso
4590,0.08,Basso
3486,0.08,Basso
1913,0.08,Basso
5482,0.08,Basso
1668,0.08,Basso
1643,0.08,Basso
2348,0.08,Basso
6269,0.08,Basso
4807,0.08,Basso
561,0.08,Basso
562,0.08,Basso
4357,0.08,Basso
4339,0.08,Basso
4587,0.08,Basso
1242,0.08,Basso
5842,0.08,Basso
1591,0.08,Basso
1588,0.08,Basso
2389,0.08,Basso
4941,0.08,Basso
2102,0.08,Basso
513,0.08,Basso
2052,0.08,Basso
3460,0.08,Basso
5790,0.08,Basso
4447,0.08,Basso
2950,0.08,Basso
6705,0.08,Basso
6615,0.08,Basso
3940,0.08,Basso
4894,0.08,Basso
3149,0.08,Basso
3187,0.08,Basso
1589,0.08,Basso
6296,0.08,Basso
6881,0.08,Basso
2714,0.08,Basso
3894,0.08,Basso
3870,0.08,Basso
3268,0.08,Basso
5656,0.08,Basso
1661,0.08,Basso
4832,0.08,Basso
879,0.08,Basso
2030,0.08,Basso
2041,0.08,Basso
78,0.08,Basso
5389,0.08,Basso
5520,0.08,Basso
3219,0.08,Basso
2326,0.08,Basso
4278,0.08,Basso
4261,0.08,Basso
2763,0.08,Basso
4888,0.08,Basso
6890,0.08,Basso
536,0.08,Basso
5433,0.08,Basso
1093,0.08,Basso
6103,0.08,Basso
3227,0.08,Basso
4313,0.08,Basso
3452,0.08,Basso
3453,0.08,Basso
5781,0.08,Basso
3704,0.08,Basso
6391,0.08,Basso
1234,0.08,Basso
1262,0.08,Basso
5737,0.08,Basso
7027,0.08,Basso
6340,0.08,Basso
17,0.08,Basso
6421,0.08,Basso
6443,0.08,Basso
5213,0.08,Basso
5325,0.08,Basso
2989,0.08,Basso
5061,0.08,Basso
3611,0.08,Basso
6201,0.08,Basso
415,0.08,Basso
925,0.08,Basso
5778,0.07932472786822078,Basso
6388,0.07359169747399161,Basso
4010,0.07359169747399161,Basso
3013,0.07,Basso
6253,0.07,Basso
3589,0.07,Basso
1839,0.07,Basso
3020,0.07,Basso
5038,0.07,Basso
5608,0.07,Basso
2757,0.07,Basso
7022,0.07,Basso
7014,0.07,Basso
958,0.07,Basso
6795,0.07,Basso
6441,0.07,Basso
4103,0.07,Basso
5291,0.07,Basso
7033,0.07,Basso
3475,0.07,Basso
5731,0.07,Basso
5349,0.07,Basso
2870,0.07,Basso
6688,0.07,Basso
6710,0.07,Basso
406,0.07,Basso
4881,0.07,Basso
5298,0.07,Basso
6197,0.07,Basso
3256,0.07,Basso
5660,0.07,Basso
1656,0.07,Basso
257,0.07,Basso
4878,0.07,Basso
874,0.07,Basso
1069,0.07,Basso
6183,0.07,Basso
4260,0.07,Basso
3901,0.07,Basso
618,0.07,Basso
3207,0.07,Basso
533,0.07,Basso
5530,0.07,Basso
1654,0.07,Basso
1096,0.07,Basso
3249,0.07,Basso
3244,0.07,Basso
5818,0.07,Basso
4344,0.07,Basso
277,0.07,Basso
6883,0.07,Basso
2749,0.07,Basso
5814,0.07,Basso
6118,0.07,Basso
4897,0.07,Basso
3931,0.07,Basso
4925,0.07,Basso
6618,0.07,Basso
6709,0.07,Basso
3231,0.07,Basso
5324,0.07,Basso
4468,0.07,Basso
2606,0.07,Basso
1930,0.07,Basso
3722,0.07,Basso
6613,0.07,Basso
5278,0.07,Basso
2121,0.07,Basso
1349,0.07,Basso
5266,0.07,Basso
142,0.07,Basso
5646,0.07,Basso
1876,0.07,Basso
1265,0.07,Basso
1712,0.07,Basso
61,0.07,Basso
3304,0.07,Basso
6407,0.07,Basso
2925,0.07,Basso
6494,0.07,Basso
205,0.07,Basso
385,0.07,Basso
380,0.07,Basso
6006,0.07,Basso
3510,0.07,Basso
3993,0.07,Basso
6945,0.07,Basso
3949,0.07,Basso
1459,0.07,Basso
4767,0.07,Basso
1417,0.07,Basso
4803,0.07,Basso
5270,0.07,Basso
6849,0.07,Basso
3312,0.07,Basso
4028,0.07,Basso
596,0.07,Basso
6127,0.07,Basso
6139,0.07,Basso
6134,0.07,Basso
1036,0.07,Basso
2076,0.07,Basso
2106,0.07,Basso
2532,0.07,Basso
6329,0.07,Basso
6539,0.07,Basso
4654,0.07,Basso
6499,0.07,Basso
5243,0.07,Basso
3298,0.07,Basso
3296,0.07,Basso
5666,0.07,Basso
4770,0.07,Basso
5440,0.07,Basso
2892,0.07,Basso
1816,0.07,Basso
3540,0.07,Basso
711,0.07,Basso
1878,0.07,Basso
4218,0.07,Basso
5853,0.07,Basso
2777,0.07,Basso
2738,0.07,Basso
3101,0.07,Basso
1099,0.07,Basso
119,0.07,Basso
4970,0.07,Basso
6154,0.07,Basso
2143,0.07,Basso
5046,0.07,Basso
4049,0.07,Basso
5914,0.07,Basso
6775,0.07,Basso
44,0.07,Basso
1288,0.07,Basso
6674,0.07,Basso
1158,0.07,Basso
5973,0.07,Basso
6844,0.07,Basso
4370,0.07,Basso
5909,0.07,Basso
703,0.07,Basso
636,0.07,Basso
4568,0.07,Basso
4561,0.07,Basso
5162,0.07,Basso
5774,0.07,Basso
3616,0.07,Basso
621,0.07,Basso
5862,0.07,Basso
4186,0.07,Basso
1467,0.07,Basso
1496,0.07,Basso
698,0.07,Basso
858,0.07,Basso
4726,0.07,Basso
451,0.07,Basso
598,0.07,Basso
5563,0.07,Basso
835,0.07,Basso
3736,0.07,Basso
3045,0.07,Basso
3038,0.07,Basso
3062,0.07,Basso
1484,0.07,Basso
5614,0.07,Basso
930,0.07,Basso
2179,0.07,Basso
2979,0.07,Basso
6334,0.07,Basso
4034,0.07,Basso
6057,0.07,Basso
2159,0.07,Basso
3395,0.07,Basso
2261,0.07,Basso
6209,0.07,Basso
112,0.07,Basso
104,0.07,Basso
817,0.07,Basso
7036,0.07,Basso
1355,0.07,Basso
6919,0.07,Basso
3744,0.07,Basso
1182,0.07,Basso
6959,0.07,Basso
1828,0.07,Basso
3626,0.07,Basso
6639,0.07,Basso
24,0.07,Basso
493,0.06,Basso
940,0.06,Basso
5075,0.06,Basso
5604,0.06,Basso
34,0.06,Basso
37,0.06,Basso
106,0.06,Basso
4884,0.06,Basso
1072,0.06,Basso
4552,0.06,Basso
6532,0.06,Basso
6514,0.06,Basso
6512,0.06,Basso
4570,0.06,Basso
5150,0.06,Basso
1826,0.06,Basso
1845,0.06,Basso
4064,0.06,Basso
6797,0.06,Basso
5132,0.06,Basso
2200,0.06,Basso
4091,0.06,Basso
1557,0.06,Basso
5895,0.06,Basso
4152,0.06,Basso
4130,0.06,Basso
4125,0.06,Basso
1167,0.06,Basso
1162,0.06,Basso
2744,0.06,Basso
555,0.06,Basso
2166,0.06,Basso
1495,0.06,Basso
601,0.06,Basso
5340,0.06,Basso
3208,0.06,Basso
3206,0.06,Basso
4500,0.06,Basso
6013,0.06,Basso
1091,0.06,Basso
5138,0.06,Basso
5650,0.06,Basso
5505,0.06,Basso
4215,0.06,Basso
4208,0.06,Basso
5394,0.06,Basso
1959,0.06,Basso
422,0.06,Basso
187,0.06,Basso
4486,0.06,Basso
4481,0.06,Basso
2081,0.06,Basso
899,0.06,Basso
3166,0.06,Basso
215,0.06,Basso
244,0.06,Basso
6522,0.06,Basso
4575,0.06,Basso
5534,0.06,Basso
2245,0.06,Basso
2243,0.06,Basso
522,0.06,Basso
2042,0.06,Basso
6093,0.06,Basso
5398,0.06,Basso
1552,0.06,Basso
325,0.06,Basso
3957,0.06,Basso
1452,0.06,Basso
931,0.06,Basso
6418,0.06,Basso
6092,0.06,Basso
226,0.06,Basso
5262,0.06,Basso
6119,0.06,Basso
4911,0.06,Basso
4932,0.06,Basso
4902,0.06,Basso
375,0.06,Basso
3943,0.06,Basso
1949,0.06,Basso
438,0.06,Basso
3342,0.06,Basso
3370,0.06,Basso
3398,0.06,Basso
6078,0.06,Basso
6075,0.06,Basso
5400,0.06,Basso
3925,0.06,Basso
286,0.06,Basso
2497,0.06,Basso
2522,0.06,Basso
2511,0.06,Basso
832,0.06,Basso
2657,0.06,Basso
6944,0.06,Basso
3496,0.06,Basso
5239,0.06,Basso
6276,0.06,Basso
6934,0.06,Basso
6931,0.06,Basso
3711,0.06,Basso
5274,0.06,Basso
146,0.06,Basso
5264,0.06,Basso
6996,0.06,Basso
63,0.06,Basso
5701,0.06,Basso
6722,0.06,Basso
1997,0.06,Basso
3964,0.06,Basso
2792,0.06,Basso
1582,0.06,Basso
2345,0.06,Basso
4250,0.06,Basso
4249,0.06,Basso
6676,0.06,Basso
6818,0.06,Basso
4401,0.06,Basso
6384,0.06,Basso
3476,0.06,Basso
1229,0.06,Basso
6041,0.06,Basso
3903,0.06,Basso
6051,0.06,Basso
2909,0.06,Basso
2584,0.06,Basso
4859,0.06,Basso
2264,0.06,Basso
6686,0.06,Basso
3758,0.06,Basso
2964,0.06,Basso
6327,0.06,Basso
2571,0.06,Basso
164,0.06,Basso
4969,0.06,Basso
5637,0.06,Basso
3002,0.06,Basso
3001,0.06,Basso
6371,0.06,Basso
2665,0.06,Basso
3779,0.06,Basso
3776,0.06,Basso
1416,0.06,Basso
3827,0.06,Basso
643,0.06,Basso
3074,0.06,Basso
538,0.06,Basso
2751,0.06,Basso
1657,0.06,Basso
5796,0.06,Basso
230,0.06,Basso
3515,0.06,Basso
3459,0.06,Basso
1194,0.06,Basso
4628,0.06,Basso
4622,0.06,Basso
3482,0.06,Basso
3445,0.06,Basso
1623,0.06,Basso
5939,0.06,Basso
6446,0.06,Basso
2435,0.06,Basso
5667,0.06,Basso
691,0.06,Basso
3316,0.06,Basso
2237,0.06,Basso
123,0.06,Basso
4966,0.06,Basso
4371,0.06,Basso
2549,0.06,Basso
4670,0.06,Basso
4697,0.06,Basso
5725,0.06,Basso
4680,0.06,Basso
4674,0.06,Basso
5626,0.06,Basso
6780,0.06,Basso
6776,0.06,Basso
3109,0.06,Basso
2695,0.06,Basso
1671,0.06,Basso
6594,0.06,Basso
3859,0.06,Basso
4324,0.06,Basso
6975,0.06,Basso
5348,0.06,Basso
5601,0.06,Basso
941,0.06,Basso
500,0.06,Basso
6651,0.06,Basso
7042,0.06,Basso
5196,0.06,Basso
6737,0.06,Basso
1961,0.06,Basso
6331,0.06,Basso
6348,0.06,Basso
5287,0.06,Basso
2500,0.06,Basso
2499,0.06,Basso
5078,0.05,Basso
5083,0.05,Basso
5501,0.05,Basso
1962,0.05,Basso
5687,0.05,Basso
5692,0.05,Basso
5693,0.05,Basso
1127,0.05,Basso
5382,0.05,Basso
125,0.05,Basso
2359,0.05,Basso
2332,0.05,Basso
946,0.05,Basso
7038,0.05,Basso
6419,0.05,Basso
796,0.05,Basso
1540,0.05,Basso
2340,0.05,Basso
102,0.05,Basso
2894,0.05,Basso
2926,0.05,Basso
1240,0.05,Basso
183,0.05,Basso
2810,0.05,Basso
6224,0.05,Basso
2304,0.05,Basso
2307,0.05,Basso
4336,0.05,Basso
6575,0.05,Basso
770,0.05,Basso
1652,0.05,Basso
5723,0.05,Basso
4319,0.05,Basso
1684,0.05,Basso
6784,0.05,Basso
92,0.05,Basso
1209,0.05,Basso
5252,0.05,Basso
4658,0.05,Basso
2437,0.05,Basso
2551,0.05,Basso
6410,0.05,Basso
6472,0.05,Basso
1047,0.05,Basso
1024,0.05,Basso
121,0.05,Basso
3091,0.05,Basso
2239,0.05,Basso
688,0.05,Basso
4783,0.05,Basso
4804,0.05,Basso
332,0.05,Basso
5940,0.05,Basso
4295,0.05,Basso
246,0.05,Basso
434,0.05,Basso
637,0.05,Basso
1915,0.05,Basso
4975,0.05,Basso
3832,0.05,Basso
2835,0.05,Basso
6587,0.05,Basso
1422,0.05,Basso
3926,0.05,Basso
2299,0.05,Basso
2794,0.05,Basso
539,0.05,Basso
6233,0.05,Basso
6983,0.05,Basso
5008,0.05,Basso
5015,0.05,Basso
3097,0.05,Basso
2590,0.05,Basso
5427,0.05,Basso
3800,0.05,Basso
2377,0.05,Basso
4971,0.05,Basso
6510,0.05,Basso
6079,0.05,Basso
4845,0.05,Basso
152,0.05,Basso
154,0.05,Basso
3751,0.05,Basso
2256,0.05,Basso
2848,0.05,Basso
372,0.05,Basso
348,0.05,Basso
2938,0.05,Basso
4688,0.05,Basso
1150,0.05,Basso
3397,0.05,Basso
3405,0.05,Basso
1187,0.05,Basso
5949,0.05,Basso
1634,0.05,Basso
5230,0.05,Basso
4277,0.05,Basso
1426,0.05,Basso
1430,0.05,Basso
1227,0.05,Basso
1235,0.05,Basso
3507,0.05,Basso
3541,0.05,Basso
202,0.05,Basso
4399,0.05,Basso
836,0.05,Basso
838,0.05,Basso
1368,0.05,Basso
3985,0.05,Basso
6255,0.05,Basso
3929,0.05,Basso
5709,0.05,Basso
190,0.05,Basso
5332,0.05,Basso
364,0.05,Basso
2137,0.05,Basso
2458,0.05,Basso
3728,0.05,Basso
6835,0.05,Basso
6279,0.05,Basso
6280,0.05,Basso
209,0.05,Basso
5747,0.05,Basso
4616,0.05,Basso
4596,0.05,Basso
1885,0.05,Basso
1922,0.05,Basso
883,0.05,Basso
3252,0.05,Basso
731,0.05,Basso
4432,0.05,Basso
1322,0.05,Basso
752,0.05,Basso
6148,0.05,Basso
657,0.05,Basso
990,0.05,Basso
2472,0.05,Basso
2473,0.05,Basso
1435,0.05,Basso
1444,0.05,Basso
5829,0.05,Basso
5830,0.05,Basso
5834,0.05,Basso
5929,0.05,Basso
3387,0.05,Basso
3361,0.05,Basso
3341,0.05,Basso
4796,0.05,Basso
4233,0.05,Basso
3970,0.05,Basso
3972,0.05,Basso
5639,0.05,Basso
4939,0.05,Basso
3148,0.05,Basso
3150,0.05,Basso
3152,0.05,Basso
3717,0.05,Basso
4467,0.05,Basso
1317,0.05,Basso
2177,0.05,Basso
974,0.05,Basso
2445,0.05,Basso
4189,0.05,Basso
1476,0.05,Basso
292,0.05,Basso
2747,0.05,Basso
4195,0.05,Basso
4177,0.05,Basso
5754,0.05,Basso
1244,0.05,Basso
869,0.05,Basso
6690,0.05,Basso
2090,0.05,Basso
1052,0.05,Basso
4896,0.05,Basso
3191,0.05,Basso
5999,0.05,Basso
387,0.05,Basso
2370,0.05,Basso
1792,0.05,Basso
229,0.05,Basso
4507,0.05,Basso
715,0.05,Basso
3533,0.05,Basso
3535,0.05,Basso
424,0.05,Basso
1139,0.05,Basso
1140,0.05,Basso
5419,0.05,Basso
782,0.05,Basso
788,0.05,Basso
4022,0.05,Basso
5281,0.05,Basso
2210,0.05,Basso
2624,0.05,Basso
5470,0.05,Basso
5142,0.05,Basso
3618,0.05,Basso
3645,0.05,Basso
3605,0.05,Basso
461,0.05,Basso
1470,0.05,Basso
5855,0.05,Basso
5052,0.05,Basso
5029,0.05,Basso
4159,0.05,Basso
52,0.05,Basso
4015,0.05,Basso
4017,0.05,Basso
6425,0.05,Basso
6733,0.05,Basso
285,0.05,Basso
4101,0.05,Basso
4061,0.05,Basso
4032,0.05,Basso
6631,0.05,Basso
1573,0.05,Basso
6101,0.05,Basso
6026,0.05,Basso
1831,0.05,Basso
6531,0.05,Basso
2254,0.05,Basso
4906,0.05,Basso
928,0.05,Basso
32,0.05,Basso
6162,0.05,Basso
6164,0.05,Basso
7040,0.05,Basso
4185,0.048467089438005685,Basso
5294,0.04,Basso
5606,0.04,Basso
105,0.04,Basso
103,0.04,Basso
5293,0.04,Basso
5487,0.04,Basso
5322,0.04,Basso
6252,0.04,Basso
5108,0.04,Basso
5602,0.04,Basso
30,0.04,Basso
2228,0.04,Basso
1545,0.04,Basso
6104,0.04,Basso
1842,0.04,Basso
6025,0.04,Basso
391,0.04,Basso
1300,0.04,Basso
4557,0.04,Basso
6198,0.04,Basso
6513,0.04,Basso
852,0.04,Basso
843,0.04,Basso
5151,0.04,Basso
457,0.04,Basso
6456,0.04,Basso
3201,0.04,Basso
4512,0.04,Basso
6098,0.04,Basso
5767,0.04,Basso
6534,0.04,Basso
527,0.04,Basso
5387,0.04,Basso
4864,0.04,Basso
2068,0.04,Basso
6901,0.04,Basso
5465,0.04,Basso
1289,0.04,Basso
6523,0.04,Basso
4487,0.04,Basso
1791,0.04,Basso
1817,0.04,Basso
2369,0.04,Basso
569,0.04,Basso
3701,0.04,Basso
894,0.04,Basso
1046,0.04,Basso
4923,0.04,Basso
3226,0.04,Basso
6206,0.04,Basso
6556,0.04,Basso
5764,0.04,Basso
4490,0.04,Basso
867,0.04,Basso
525,0.04,Basso
6464,0.04,Basso
6463,0.04,Basso
1752,0.04,Basso
225,0.04,Basso
5775,0.04,Basso
5773,0.04,Basso
5232,0.04,Basso
3699,0.04,Basso
6120,0.04,Basso
3676,0.04,Basso
1777,0.04,Basso
6547,0.04,Basso
4853,0.04,Basso
6749,0.04,Basso
6742,0.04,Basso
1103,0.04,Basso
4871,0.04,Basso
4600,0.04,Basso
212,0.04,Basso
2298,0.04,Basso
4437,0.04,Basso
6935,0.04,Basso
3732,0.04,Basso
6977,0.04,Basso
583,0.04,Basso
3143,0.04,Basso
6683,0.04,Basso
3478,0.04,Basso
4630,0.04,Basso
1254,0.04,Basso
1874,0.04,Basso
6037,0.04,Basso
4861,0.04,Basso
163,0.04,Basso
6684,0.04,Basso
6559,0.04,Basso
1709,0.04,Basso
3764,0.04,Basso
2534,0.04,Basso
6326,0.04,Basso
4815,0.04,Basso
2947,0.04,Basso
3263,0.04,Basso
3444,0.04,Basso
3443,0.04,Basso
6493,0.04,Basso
6503,0.04,Basso
2409,0.04,Basso
2404,0.04,Basso
6297,0.04,Basso
2537,0.04,Basso
2993,0.04,Basso
1750,0.04,Basso
1403,0.04,Basso
5426,0.04,Basso
1415,0.04,Basso
1678,0.04,Basso
6588,0.04,Basso
1380,0.04,Basso
5974,0.04,Basso
4961,0.04,Basso
2599,0.04,Basso
3514,0.04,Basso
3461,0.04,Basso
1918,0.04,Basso
4644,0.04,Basso
6475,0.04,Basso
3129,0.04,Basso
3084,0.04,Basso
4474,0.04,Basso
485,0.04,Basso
6989,0.04,Basso
1027,0.04,Basso
1009,0.04,Basso
3816,0.04,Basso
5431,0.04,Basso
7003,0.04,Basso
3819,0.04,Basso
62,0.04,Basso
59,0.04,Basso
4667,0.04,Basso
4655,0.04,Basso
5963,0.04,Basso
3886,0.04,Basso
5574,0.04,Basso
6090,0.04,Basso
4356,0.04,Basso
2308,0.04,Basso
6225,0.04,Basso
1201,0.04,Basso
1197,0.04,Basso
2928,0.04,Basso
5373,0.04,Basso
1931,0.04,Basso
2112,0.04,Basso
6155,0.04,Basso
6783,0.04,Basso
6771,0.04,Basso
3105,0.04,Basso
4320,0.04,Basso
1698,0.04,Basso
5572,0.04,Basso
4302,0.04,Basso
5819,0.04,Basso
5945,0.04,Basso
2144,0.04,Basso
2114,0.04,Basso
2113,0.04,Basso
4802,0.04,Basso
5672,0.04,Basso
690,0.04,Basso
686,0.04,Basso
6404,0.04,Basso
3093,0.04,Basso
3053,0.04,Basso
5617,0.04,Basso
4992,0.04,Basso
6828,0.04,Basso
4270,0.04,Basso
6895,0.04,Basso
4281,0.04,Basso
5202,0.04,Basso
5201,0.04,Basso
5217,0.04,Basso
6353,0.04,Basso
6808,0.04,Basso
1175,0.04,Basso
5695,0.04,Basso
4729,0.04,Basso
4690,0.04,Basso
5164,0.04,Basso
1191,0.04,Basso
6917,0.04,Basso
1667,0.04,Basso
2937,0.04,Basso
5356,0.04,Basso
189,0.04,Basso
6358,0.04,Basso
861,0.04,Basso
2001,0.04,Basso
3934,0.04,Basso
6725,0.04,Basso
3974,0.04,Basso
763,0.04,Basso
2713,0.04,Basso
565,0.04,Basso
564,0.04,Basso
2788,0.04,Basso
2782,0.04,Basso
6611,0.04,Basso
4221,0.04,Basso
263,0.04,Basso
5930,0.04,Basso
5927,0.04,Basso
5824,0.04,Basso
6332,0.04,Basso
3036,0.04,Basso
2158,0.04,Basso
4222,0.04,Basso
4774,0.04,Basso
3381,0.04,Basso
5403,0.04,Basso
4203,0.04,Basso
2289,0.04,Basso
1454,0.04,Basso
6238,0.04,Basso
1451,0.04,Basso
1450,0.04,Basso
934,0.04,Basso
906,0.04,Basso
2213,0.04,Basso
6310,0.04,Basso
6923,0.04,Basso
3343,0.04,Basso
186,0.04,Basso
3359,0.04,Basso
2195,0.04,Basso
5915,0.04,Basso
50,0.04,Basso
4160,0.04,Basso
2357,0.04,Basso
5051,0.04,Basso
2734,0.04,Basso
2341,0.04,Basso
628,0.04,Basso
982,0.04,Basso
6793,0.04,Basso
4115,0.04,Basso
5902,0.04,Basso
296,0.04,Basso
4145,0.04,Basso
283,0.04,Basso
309,0.04,Basso
1503,0.04,Basso
1991,0.04,Basso
5406,0.04,Basso
3354,0.04,Basso
21,0.04,Basso
307,0.03,Basso
1571,0.03,Basso
6629,0.03,Basso
4036,0.03,Basso
4060,0.03,Basso
6949,0.03,Basso
5107,0.03,Basso
6799,0.03,Basso
5590,0.03,Basso
5587,0.03,Basso
6442,0.03,Basso
3033,0.03,Basso
3024,0.03,Basso
3015,0.03,Basso
671,0.03,Basso
4051,0.03,Basso
5335,0.03,Basso
5358,0.03,Basso
6355,0.03,Basso
3297,0.03,Basso
1123,0.03,Basso
1117,0.03,Basso
1116,0.03,Basso
5486,0.03,Basso
5484,0.03,Basso
6913,0.03,Basso
3399,0.03,Basso
699,0.03,Basso
6071,0.03,Basso
6070,0.03,Basso
6928,0.03,Basso
188,0.03,Basso
94,0.03,Basso
4824,0.03,Basso
692,0.03,Basso
1986,0.03,Basso
1982,0.03,Basso
77,0.03,Basso
2595,0.03,Basso
2440,0.03,Basso
6056,0.03,Basso
3394,0.03,Basso
3392,0.03,Basso
3432,0.03,Basso
1146,0.03,Basso
5163,0.03,Basso
6805,0.03,Basso
2583,0.03,Basso
4629,0.03,Basso
4627,0.03,Basso
681,0.03,Basso
6477,0.03,Basso
72,0.03,Basso
1101,0.03,Basso
6354,0.03,Basso
2544,0.03,Basso
4699,0.03,Basso
4694,0.03,Basso
6964,0.03,Basso
6500,0.03,Basso
2930,0.03,Basso
2898,0.03,Basso
2896,0.03,Basso
1933,0.03,Basso
4609,0.03,Basso
5727,0.03,Basso
1231,0.03,Basso
1250,0.03,Basso
4857,0.03,Basso
4820,0.03,Basso
4844,0.03,Basso
4838,0.03,Basso
2952,0.03,Basso
2951,0.03,Basso
6299,0.03,Basso
2601,0.03,Basso
3513,0.03,Basso
3508,0.03,Basso
3436,0.03,Basso
1946,0.03,Basso
3501,0.03,Basso
3500,0.03,Basso
740,0.03,Basso
1272,0.03,Basso
1269,0.03,Basso
549,0.03,Basso
2035,0.03,Basso
3278,0.03,Basso
1109,0.03,Basso
4870,0.03,Basso
1911,0.03,Basso
1906,0.03,Basso
198,0.03,Basso
4599,0.03,Basso
3546,0.03,Basso
3474,0.03,Basso
1866,0.03,Basso
847,0.03,Basso
86,0.03,Basso
5152,0.03,Basso
5141,0.03,Basso
5649,0.03,Basso
663,0.03,Basso
6903,0.03,Basso
2063,0.03,Basso
547,0.03,Basso
2612,0.03,Basso
2386,0.03,Basso
3537,0.03,Basso
3556,0.03,Basso
3531,0.03,Basso
725,0.03,Basso
3641,0.03,Basso
3634,0.03,Basso
2986,0.03,Basso
633,0.03,Basso
2203,0.03,Basso
2226,0.03,Basso
4879,0.03,Basso
5122,0.03,Basso
5148,0.03,Basso
1075,0.03,Basso
1301,0.03,Basso
5451,0.03,Basso
4525,0.03,Basso
2889,0.03,Basso
3607,0.03,Basso
6521,0.03,Basso
572,0.03,Basso
6694,0.03,Basso
3670,0.03,Basso
5531,0.03,Basso
3190,0.03,Basso
6876,0.03,Basso
2562,0.03,Basso
6321,0.03,Basso
3220,0.03,Basso
3213,0.03,Basso
6110,0.03,Basso
3604,0.03,Basso
5770,0.03,Basso
6698,0.03,Basso
3653,0.03,Basso
6011,0.03,Basso
224,0.03,Basso
221,0.03,Basso
1316,0.03,Basso
1315,0.03,Basso
4469,0.03,Basso
3720,0.03,Basso
6752,0.03,Basso
2082,0.03,Basso
1802,0.03,Basso
2881,0.03,Basso
2865,0.03,Basso
6392,0.03,Basso
3665,0.03,Basso
1798,0.03,Basso
3655,0.03,Basso
2390,0.03,Basso
2674,0.03,Basso
6278,0.03,Basso
1764,0.03,Basso
3739,0.03,Basso
6856,0.03,Basso
6852,0.03,Basso
5267,0.03,Basso
149,0.03,Basso
148,0.03,Basso
6753,0.03,Basso
3189,0.03,Basso
3182,0.03,Basso
750,0.03,Basso
1330,0.03,Basso
1353,0.03,Basso
733,0.03,Basso
6210,0.03,Basso
4392,0.03,Basso
6566,0.03,Basso
3765,0.03,Basso
6939,0.03,Basso
2475,0.03,Basso
6767,0.03,Basso
6130,0.03,Basso
3133,0.03,Basso
6140,0.03,Basso
5551,0.03,Basso
4412,0.03,Basso
4403,0.03,Basso
4427,0.03,Basso
1399,0.03,Basso
6383,0.03,Basso
234,0.03,Basso
4350,0.03,Basso
3793,0.03,Basso
4963,0.03,Basso
4980,0.03,Basso
140,0.03,Basso
6768,0.03,Basso
2078,0.03,Basso
2999,0.03,Basso
6260,0.03,Basso
3787,0.03,Basso
3780,0.03,Basso
373,0.03,Basso
2853,0.03,Basso
6218,0.03,Basso
6217,0.03,Basso
2806,0.03,Basso
3099,0.03,Basso
3130,0.03,Basso
3128,0.03,Basso
6897,0.03,Basso
6847,0.03,Basso
1388,0.03,Basso
1682,0.03,Basso
6577,0.03,Basso
2824,0.03,Basso
2820,0.03,Basso
2828,0.03,Basso
2314,0.03,Basso
5417,0.03,Basso
1385,0.03,Basso
241,0.03,Basso
3858,0.03,Basso
4318,0.03,Basso
5941,0.03,Basso
3907,0.03,Basso
337,0.03,Basso
2115,0.03,Basso
986,0.03,Basso
2800,0.03,Basso
644,0.03,Basso
2347,0.03,Basso
1692,0.03,Basso
3867,0.03,Basso
3860,0.03,Basso
1413,0.03,Basso
4325,0.03,Basso
6397,0.03,Basso
4279,0.03,Basso
3073,0.03,Basso
3072,0.03,Basso
3068,0.03,Basso
6437,0.03,Basso
5048,0.03,Basso
5012,0.03,Basso
2146,0.03,Basso
330,0.03,Basso
4291,0.03,Basso
813,0.03,Basso
6829,0.03,Basso
6826,0.03,Basso
4300,0.03,Basso
6892,0.03,Basso
6595,0.03,Basso
1455,0.03,Basso
1480,0.03,Basso
5305,0.03,Basso
2515,0.03,Basso
647,0.03,Basso
2182,0.03,Basso
3973,0.03,Basso
3941,0.03,Basso
5926,0.03,Basso
1608,0.03,Basso
6603,0.03,Basso
6258,0.03,Basso
5836,0.03,Basso
1626,0.03,Basso
253,0.03,Basso
6671,0.03,Basso
4046,0.03,Basso
5913,0.03,Basso
5910,0.03,Basso
49,0.03,Basso
2743,0.03,Basso
5058,0.03,Basso
5028,0.03,Basso
2174,0.03,Basso
4018,0.03,Basso
787,0.03,Basso
4209,0.03,Basso
5922,0.03,Basso
323,0.03,Basso
